raw_bijoy	context	source_file	question_number	correct_bengali
| 	wcÖq wkÿv_©x, †Zvgvi cÖwZwU K¬v‡mi gv‡bvbœq‡b Avgiv m‡Pó I AvšÍwiK| †mRb¨B GB g~j¨vqb cÖwµqv| G‡ÿ‡Î 	P1 MCQ 2.mhtml	20	
, 	wcÖq wkÿv_©x, †Zvgvi cÖwZwU K¬v‡mi gv‡bvbœq‡b Avgiv m‡Pó I AvšÍwiK| †mRb¨B GB g~j¨vqb cÖwµqv| G‡ÿ‡Î 	P1 MCQ 2.mhtml	20	
 `	wcÖq wkÿv_©x, †Zvgvi cÖwZwU K¬v‡mi gv‡bvbœq‡b Avgiv m‡Pó I AvšÍwiK| †mRb¨B GB g~j¨vqb cÖwµqv| G‡ÿ‡Î 	P1 MCQ 2.mhtml	20	
, 	wcÖq wkÿv_©x, †Zvgvi cÖwZwU K¬v‡mi gv‡bvbœq‡b Avgiv m‡Pó I AvšÍwiK| †mRb¨B GB g~j¨vqb cÖwµqv| G‡ÿ‡Î 	P1 MCQ 2.mhtml	20	
` 	wcÖq wkÿv_©x, †Zvgvi cÖwZwU K¬v‡mi gv‡bvbœq‡b Avgiv m‡Pó I AvšÍwiK| †mRb¨B GB g~j¨vqb cÖwµqv| G‡ÿ‡Î 	P1 MCQ 2.mhtml	20	
welq	wcÖq wkÿv_©x, †Zvgvi cÖwZwU K¬v‡mi gv‡bvbœq‡b Avgiv m‡Pó I AvšÍwiK| †mRb¨B GB g~j¨vqb cÖwµqv| G‡ÿ‡Î 	P1 MCQ 2.mhtml	20	
Zvgvi	wcÖq wkÿv_©x, †Zvgvi cÖwZwU K¬v‡mi gv‡bvbœq‡b Avgiv m‡Pó I AvšÍwiK| †mRb¨B GB g~j¨vqb cÖwµqv| G‡ÿ‡Î 	P1 MCQ 2.mhtml	20	
-	wcÖq wkÿv_©x, †Zvgvi cÖwZwU K¬v‡mi gv‡bvbœq‡b Avgiv m‡Pó I AvšÍwiK| †mRb¨B GB g~j¨vqb cÖwµqv| G‡ÿ‡Î 	P1 MCQ 2.mhtml	20	
gvUvgywU	†gvUvgywU	P1 MCQ 2.mhtml	20	
Lvivc	Lvivc	P1 MCQ 2.mhtml	20	
Kwiwb	K¬vm Kwiwb	P1 MCQ 2.mhtml	20	
Ges 	P→=3i^−2j^+k^,Q→=i^+mj^+5k^  Ges R→=2i^−j^−3k^  †f±iÎq GKB mgZ‡j Ae¯’vb Ki‡j, m  Gi gvb wbY©q Ki|	P1 written 1.mhtml	1	
mgZjxq	 P→,Q→, R→  mgZjxq †f±i n‡j, Q→⋅(P→×R→)=0 , 	P1 written 1.mhtml	1	
, 	 P→,Q→, R→  mgZjxq †f±i n‡j, Q→⋅(P→×R→)=0 , 	P1 written 1.mhtml	1	
, 	 P→,Q→, R→  mgZjxq †f±i n‡j, Q→⋅(P→×R→)=0 , 	P1 written 1.mhtml	1	
i	b¤^i eÈb:	P1 written 1.mhtml	1	
:	b¤^i eÈb:	P1 written 1.mhtml	1	
mgZjxq	 P→,Q→, R→  mgZjxq †f±i n‡j, Q→⋅(P→×R→)=0 ; †jLvi Rb¨ 02 b¤^i|	P1 written 1.mhtml	1	
, 	 P→,Q→, R→  mgZjxq †f±i n‡j, Q→⋅(P→×R→)=0 ; †jLvi Rb¨ 02 b¤^i|	P1 written 1.mhtml	1	
; 	 P→,Q→, R→  mgZjxq †f±i n‡j, Q→⋅(P→×R→)=0 ; †jLvi Rb¨ 02 b¤^i|	P1 written 1.mhtml	1	
jLvi	 P→,Q→, R→  mgZjxq †f±i n‡j, Q→⋅(P→×R→)=0 ; †jLvi Rb¨ 02 b¤^i|	P1 written 1.mhtml	1	
i	 P→,Q→, R→  mgZjxq †f±i n‡j, Q→⋅(P→×R→)=0 ; †jLvi Rb¨ 02 b¤^i|	P1 written 1.mhtml	1	
|	 P→,Q→, R→  mgZjxq †f±i n‡j, Q→⋅(P→×R→)=0 ; †jLvi Rb¨ 02 b¤^i|	P1 written 1.mhtml	1	
; 	P→×R→=7i^+11j^+k^ ; wbY©q Kivi Rb¨ 04 b¤^i|	P1 written 1.mhtml	1	
w	P→×R→=7i^+11j^+k^ ; wbY©q Kivi Rb¨ 04 b¤^i|	P1 written 1.mhtml	1	
i	P→×R→=7i^+11j^+k^ ; wbY©q Kivi Rb¨ 04 b¤^i|	P1 written 1.mhtml	1	
|	P→×R→=7i^+11j^+k^ ; wbY©q Kivi Rb¨ 04 b¤^i|	P1 written 1.mhtml	1	
; 	m=−1211 ; wbY©q Kivi Rb¨ 04 b¤^i|	P1 written 1.mhtml	1	
i	m=−1211 ; wbY©q Kivi Rb¨ 04 b¤^i|	P1 written 1.mhtml	1	
|	m=−1211 ; wbY©q Kivi Rb¨ 04 b¤^i|	P1 written 1.mhtml	1	
:	weKí:	P1 written 1.mhtml	1	
wZbwU	†f±i wZbwU mgZjxq n‡j, 	P1 written 1.mhtml	1	
mgZjxq	†f±i wZbwU mgZjxq n‡j, 	P1 written 1.mhtml	1	
, 	†f±i wZbwU mgZjxq n‡j, 	P1 written 1.mhtml	1	
(	⇒m=−1211  (Ans.)	P1 written 1.mhtml	1	
Ans.)	⇒m=−1211  (Ans.)	P1 written 1.mhtml	1	
i	weKí b¤^i eÈb:	P1 written 1.mhtml	1	
:	weKí b¤^i eÈb:	P1 written 1.mhtml	1	
mgZjxq	 P→,Q→, R→  mgZjxq †f±i n‡j, P→.(Q→×R→)=0 ; †jLvi Rb¨ 02 b¤^i|	P1 written 1.mhtml	1	
, 	 P→,Q→, R→  mgZjxq †f±i n‡j, P→.(Q→×R→)=0 ; †jLvi Rb¨ 02 b¤^i|	P1 written 1.mhtml	1	
; 	 P→,Q→, R→  mgZjxq †f±i n‡j, P→.(Q→×R→)=0 ; †jLvi Rb¨ 02 b¤^i|	P1 written 1.mhtml	1	
jLvi	 P→,Q→, R→  mgZjxq †f±i n‡j, P→.(Q→×R→)=0 ; †jLvi Rb¨ 02 b¤^i|	P1 written 1.mhtml	1	
i	 P→,Q→, R→  mgZjxq †f±i n‡j, P→.(Q→×R→)=0 ; †jLvi Rb¨ 02 b¤^i|	P1 written 1.mhtml	1	
|	 P→,Q→, R→  mgZjxq †f±i n‡j, P→.(Q→×R→)=0 ; †jLvi Rb¨ 02 b¤^i|	P1 written 1.mhtml	1	
; 	|3−211m52−1−3|=0 ; wbY©q Kivi Rb¨ 03 b¤^i|	P1 written 1.mhtml	1	
 Kivi	|3−211m52−1−3|=0 ; wbY©q Kivi Rb¨ 03 b¤^i|	P1 written 1.mhtml	1	
i	|3−211m52−1−3|=0 ; wbY©q Kivi Rb¨ 03 b¤^i|	P1 written 1.mhtml	1	
|	|3−211m52−1−3|=0 ; wbY©q Kivi Rb¨ 03 b¤^i|	P1 written 1.mhtml	1	
; 	m=−1211 ; wbY©q Kivi Rb¨ 05 b¤^i|	P1 written 1.mhtml	1	
i	m=−1211 ; wbY©q Kivi Rb¨ 05 b¤^i|	P1 written 1.mhtml	1	
|	m=−1211 ; wbY©q Kivi Rb¨ 05 b¤^i|	P1 written 1.mhtml	1	
 Ges	 A→=2i^+j^−k^, B→=3i^−2j^+4k^  Ges	P1 written 2.mhtml	1	
wZbwU	C→=i^−3j^+5k^  wZbwU †f±i| †`LvI †h, †f±i wZbwU GKB mgZ‡j Aew¯’Z|	P1 written 2.mhtml	1	
f	C→=i^−3j^+5k^  wZbwU †f±i| †`LvI †h, †f±i wZbwU GKB mgZ‡j Aew¯’Z|	P1 written 2.mhtml	1	
i	C→=i^−3j^+5k^  wZbwU †f±i| †`LvI †h, †f±i wZbwU GKB mgZ‡j Aew¯’Z|	P1 written 2.mhtml	1	
| 	C→=i^−3j^+5k^  wZbwU †f±i| †`LvI †h, †f±i wZbwU GKB mgZ‡j Aew¯’Z|	P1 written 2.mhtml	1	
`	C→=i^−3j^+5k^  wZbwU †f±i| †`LvI †h, †f±i wZbwU GKB mgZ‡j Aew¯’Z|	P1 written 2.mhtml	1	
LvI	C→=i^−3j^+5k^  wZbwU †f±i| †`LvI †h, †f±i wZbwU GKB mgZ‡j Aew¯’Z|	P1 written 2.mhtml	1	
h, 	C→=i^−3j^+5k^  wZbwU †f±i| †`LvI †h, †f±i wZbwU GKB mgZ‡j Aew¯’Z|	P1 written 2.mhtml	1	
f	C→=i^−3j^+5k^  wZbwU †f±i| †`LvI †h, †f±i wZbwU GKB mgZ‡j Aew¯’Z|	P1 written 2.mhtml	1	
i	C→=i^−3j^+5k^  wZbwU †f±i| †`LvI †h, †f±i wZbwU GKB mgZ‡j Aew¯’Z|	P1 written 2.mhtml	1	
wZbwU	C→=i^−3j^+5k^  wZbwU †f±i| †`LvI †h, †f±i wZbwU GKB mgZ‡j Aew¯’Z|	P1 written 2.mhtml	1	
 GKB 	C→=i^−3j^+5k^  wZbwU †f±i| †`LvI †h, †f±i wZbwU GKB mgZ‡j Aew¯’Z|	P1 written 2.mhtml	1	
mgZ	C→=i^−3j^+5k^  wZbwU †f±i| †`LvI †h, †f±i wZbwU GKB mgZ‡j Aew¯’Z|	P1 written 2.mhtml	1	
j	C→=i^−3j^+5k^  wZbwU †f±i| †`LvI †h, †f±i wZbwU GKB mgZ‡j Aew¯’Z|	P1 written 2.mhtml	1	
Aew	C→=i^−3j^+5k^  wZbwU †f±i| †`LvI †h, †f±i wZbwU GKB mgZ‡j Aew¯’Z|	P1 written 2.mhtml	1	
Z|	C→=i^−3j^+5k^  wZbwU †f±i| †`LvI †h, †f±i wZbwU GKB mgZ‡j Aew¯’Z|	P1 written 2.mhtml	1	
mgZjxq	 A→,B→, C→  mgZjxq †f±i n‡e, hw` A→⋅(B→×C→)=0  nq|	P1 written 2.mhtml	1	
, 	 A→,B→, C→  mgZjxq †f±i n‡e, hw` A→⋅(B→×C→)=0  nq|	P1 written 2.mhtml	1	
hw	 A→,B→, C→  mgZjxq †f±i n‡e, hw` A→⋅(B→×C→)=0  nq|	P1 written 2.mhtml	1	
` 	 A→,B→, C→  mgZjxq †f±i n‡e, hw` A→⋅(B→×C→)=0  nq|	P1 written 2.mhtml	1	
 nq|	 A→,B→, C→  mgZjxq †f±i n‡e, hw` A→⋅(B→×C→)=0  nq|	P1 written 2.mhtml	1	
GLb	GLb,  A→⋅(B→×C→)= |21−13−241−35| 	P1 written 2.mhtml	1	
, 	GLb,  A→⋅(B→×C→)= |21−13−241−35| 	P1 written 2.mhtml	1	
mgZjxq	∴  †f±iÎq mgZjxq|	P1 written 2.mhtml	1	
|	∴  †f±iÎq mgZjxq|	P1 written 2.mhtml	1	
i	b¤^i eÈb:	P1 written 2.mhtml	1	
:	b¤^i eÈb:	P1 written 2.mhtml	1	
5	A→.(B→×C→)=|21−13−241−35|;  wbY©q Kivi Rb¨ 05 b¤^i|	P1 written 2.mhtml	1	
i	A→.(B→×C→)=|21−13−241−35|;  wbY©q Kivi Rb¨ 05 b¤^i|	P1 written 2.mhtml	1	
|	A→.(B→×C→)=|21−13−241−35|;  wbY©q Kivi Rb¨ 05 b¤^i|	P1 written 2.mhtml	1	
5	|21−13−241−35|=0;  wbY©q Kivi Rb¨ 05 b¤^i|	P1 written 2.mhtml	1	
i	|21−13−241−35|=0;  wbY©q Kivi Rb¨ 05 b¤^i|	P1 written 2.mhtml	1	
|	|21−13−241−35|=0;  wbY©q Kivi Rb¨ 05 b¤^i|	P1 written 2.mhtml	1	
Gi 	p  Gi gvb KZ n‡j †f±i V→=(5x+2y)i^+(2py−z)j^+(x−2z)k^  mwjbqWvj n‡e?	P1 written 3.mhtml	1	
gvb	p  Gi gvb KZ n‡j †f±i V→=(5x+2y)i^+(2py−z)j^+(x−2z)k^  mwjbqWvj n‡e?	P1 written 3.mhtml	1	
 KZ 	p  Gi gvb KZ n‡j †f±i V→=(5x+2y)i^+(2py−z)j^+(x−2z)k^  mwjbqWvj n‡e?	P1 written 3.mhtml	1	
mwjbqWvj	p  Gi gvb KZ n‡j †f±i V→=(5x+2y)i^+(2py−z)j^+(x−2z)k^  mwjbqWvj n‡e?	P1 written 3.mhtml	1	
?	p  Gi gvb KZ n‡j †f±i V→=(5x+2y)i^+(2py−z)j^+(x−2z)k^  mwjbqWvj n‡e?	P1 written 3.mhtml	1	
(Ans.)	 ⇒5+2p−2=0⇒p=−32  (Ans.)	P1 written 3.mhtml	1	
i	b¤^i eÈb:	P1 written 3.mhtml	1	
:	b¤^i eÈb:	P1 written 3.mhtml	1	
;	∇→⋅V→=∂(5x+2y)∂x+∂(2py−z)∂y+∂(x−2z)∂z=0 ; wbY©q Kivi Rb¨ 04 b¤^i|	P1 written 3.mhtml	1	
i	∇→⋅V→=∂(5x+2y)∂x+∂(2py−z)∂y+∂(x−2z)∂z=0 ; wbY©q Kivi Rb¨ 04 b¤^i|	P1 written 3.mhtml	1	
|	∇→⋅V→=∂(5x+2y)∂x+∂(2py−z)∂y+∂(x−2z)∂z=0 ; wbY©q Kivi Rb¨ 04 b¤^i|	P1 written 3.mhtml	1	
;	5+2p−2=0 ; wbY©q Kivi Rb¨ 04 b¤^i|	P1 written 3.mhtml	1	
i	5+2p−2=0 ; wbY©q Kivi Rb¨ 04 b¤^i|	P1 written 3.mhtml	1	
|	5+2p−2=0 ; wbY©q Kivi Rb¨ 04 b¤^i|	P1 written 3.mhtml	1	
;	p=−32 ; wbY©q Kivi Rb¨ 02 b¤^i|	P1 written 3.mhtml	1	
2	p=−32 ; wbY©q Kivi Rb¨ 02 b¤^i|	P1 written 3.mhtml	1	
i	p=−32 ; wbY©q Kivi Rb¨ 02 b¤^i|	P1 written 3.mhtml	1	
|	p=−32 ; wbY©q Kivi Rb¨ 02 b¤^i|	P1 written 3.mhtml	1	
Ges	 A→=2i^+aj^−4k^, B→=5i^−3j^+2k^  Ges	P1 written 4.mhtml	1	
wZbwU	C→=i^+6j^+3k^  wZbwU †f±i mgZjxq n‡j, a  Gi gvb wbY©q Ki|	P1 written 4.mhtml	1	
mgZjxq	C→=i^+6j^+3k^  wZbwU †f±i mgZjxq n‡j, a  Gi gvb wbY©q Ki|	P1 written 4.mhtml	1	
, 	C→=i^+6j^+3k^  wZbwU †f±i mgZjxq n‡j, a  Gi gvb wbY©q Ki|	P1 written 4.mhtml	1	
Gi 	C→=i^+6j^+3k^  wZbwU †f±i mgZjxq n‡j, a  Gi gvb wbY©q Ki|	P1 written 4.mhtml	1	
gvb	C→=i^+6j^+3k^  wZbwU †f±i mgZjxq n‡j, a  Gi gvb wbY©q Ki|	P1 written 4.mhtml	1	
 Ki|	C→=i^+6j^+3k^  wZbwU †f±i mgZjxq n‡j, a  Gi gvb wbY©q Ki|	P1 written 4.mhtml	1	
mgZjxq	 A→,B→, C→  mgZjxq †f±i n‡j, A→⋅(B→×C→)=0 , B→×C→=−21i^−13j^+33k^  	P1 written 4.mhtml	1	
, 	 A→,B→, C→  mgZjxq †f±i n‡j, A→⋅(B→×C→)=0 , B→×C→=−21i^−13j^+33k^  	P1 written 4.mhtml	1	
, 	 A→,B→, C→  mgZjxq †f±i n‡j, A→⋅(B→×C→)=0 , B→×C→=−21i^−13j^+33k^  	P1 written 4.mhtml	1	
i	b¤^i eÈb:	P1 written 4.mhtml	1	
:	b¤^i eÈb:	P1 written 4.mhtml	1	
mgZjxq	 A→,B→, C→  mgZjxq †f±i n‡j, A→⋅(B→×C→)=0 ; †jLvi Rb¨ 02 b¤^i|	P1 written 4.mhtml	1	
, 	 A→,B→, C→  mgZjxq †f±i n‡j, A→⋅(B→×C→)=0 ; †jLvi Rb¨ 02 b¤^i|	P1 written 4.mhtml	1	
; 	 A→,B→, C→  mgZjxq †f±i n‡j, A→⋅(B→×C→)=0 ; †jLvi Rb¨ 02 b¤^i|	P1 written 4.mhtml	1	
jLvi	 A→,B→, C→  mgZjxq †f±i n‡j, A→⋅(B→×C→)=0 ; †jLvi Rb¨ 02 b¤^i|	P1 written 4.mhtml	1	
i	 A→,B→, C→  mgZjxq †f±i n‡j, A→⋅(B→×C→)=0 ; †jLvi Rb¨ 02 b¤^i|	P1 written 4.mhtml	1	
|	 A→,B→, C→  mgZjxq †f±i n‡j, A→⋅(B→×C→)=0 ; †jLvi Rb¨ 02 b¤^i|	P1 written 4.mhtml	1	
; 	B→×C→=−21i^−13j^+33k^ ; wbY©q Kivi Rb¨ 04 b¤^i|	P1 written 4.mhtml	1	
i	B→×C→=−21i^−13j^+33k^ ; wbY©q Kivi Rb¨ 04 b¤^i|	P1 written 4.mhtml	1	
|	B→×C→=−21i^−13j^+33k^ ; wbY©q Kivi Rb¨ 04 b¤^i|	P1 written 4.mhtml	1	
; 	a=−17413 ; wbY©q Kivi Rb¨ 04 b¤^i|	P1 written 4.mhtml	1	
i	a=−17413 ; wbY©q Kivi Rb¨ 04 b¤^i|	P1 written 4.mhtml	1	
|	a=−17413 ; wbY©q Kivi Rb¨ 04 b¤^i|	P1 written 4.mhtml	1	
:	weKí:	P1 written 4.mhtml	1	
wZbwU	†f±i wZbwU mgZjxq n‡j, 	P1 written 4.mhtml	1	
mgZjxq	†f±i wZbwU mgZjxq n‡j, 	P1 written 4.mhtml	1	
, 	†f±i wZbwU mgZjxq n‡j, 	P1 written 4.mhtml	1	
i	weKí b¤^i eÈb:	P1 written 4.mhtml	1	
:	weKí b¤^i eÈb:	P1 written 4.mhtml	1	
mgZjxq	 A→,B→, C→  mgZjxq †f±i n‡j, A→⋅(B→×C→)=0 ; †jLvi Rb¨ 02 b¤^i|	P1 written 4.mhtml	1	
, 	 A→,B→, C→  mgZjxq †f±i n‡j, A→⋅(B→×C→)=0 ; †jLvi Rb¨ 02 b¤^i|	P1 written 4.mhtml	1	
; 	 A→,B→, C→  mgZjxq †f±i n‡j, A→⋅(B→×C→)=0 ; †jLvi Rb¨ 02 b¤^i|	P1 written 4.mhtml	1	
jLvi	 A→,B→, C→  mgZjxq †f±i n‡j, A→⋅(B→×C→)=0 ; †jLvi Rb¨ 02 b¤^i|	P1 written 4.mhtml	1	
i	 A→,B→, C→  mgZjxq †f±i n‡j, A→⋅(B→×C→)=0 ; †jLvi Rb¨ 02 b¤^i|	P1 written 4.mhtml	1	
|	 A→,B→, C→  mgZjxq †f±i n‡j, A→⋅(B→×C→)=0 ; †jLvi Rb¨ 02 b¤^i|	P1 written 4.mhtml	1	
i	|2a−45−32163|=0;  wbY©q Kivi Rb¨ 03 b¤^i|	P1 written 4.mhtml	1	
|	|2a−45−32163|=0;  wbY©q Kivi Rb¨ 03 b¤^i|	P1 written 4.mhtml	1	
